basin_id,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,perm_verylow_glob,perm_low_glob,perm_medium_glob,perm_high_glob,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean
DEHE0949,25822808,hainmuehle,DE,DE_HE,Ohm,8.835650256687957,50.84917810941896,8.835650256687957,50.84917810941896,186.56,916.3,918.554,0,-0.2459893048128363,1958-11-01,2023-10-31,66,780,23731,23459,10.0,0.0,23731.0,0.0,B,,1,5,"['DEHE0914', 'DEHE0937', 'DEHE0941', 'DEHE0949', 'DEHE0994']",0.669,0.333,1.349,1.841,0.606,145.095,28.084,0.179,2.051,5.864,2.369,2.151,3.089,0.0,2.018,2.002,0.992,0.091,0.052,16.654,1.158,4.0,230.737,4.152,3.0,747.755,317.583,188.008,4.505,38.491,0.694,0.509,0.152,10,2.812,39.637,2.732,10.831999999999999,46.8,9.986,36.814,10.062,0.77,2.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.637,127.031,130.0,30.0,54.269,41.556,37.752,20.692,6.345,1.397,1.097,0.169,0.608,0.042,0.285,0.28,0.379,0.013000000000000001,0.565,0.0,0.0,1.0,0.24,0.41,4.711,4.107,0.025,53.0
DESH1502,114068,Todenbüttel,DE,DE_SH,Todenbütteler Au,9.546953852531953,54.12838287979478,9.546953852531953,54.12838287979478,0.0 m NHN,87.83,87.849,0,-0.0216326995331953,1984-11-01,2023-03-28,40,458,13500,9279,527.0,0.0,13500.0,0.0,B,,128,2,"['DESH1445', 'DESH1502']",1.216,0.507,0.818,1.843,0.591,136.48,22.891,0.28,3.511,3.193,1.494,10.362,6.492,0.0,2.286,1.827,0.799,0.124,0.032,16.355,1.189,4.0,219.526,3.925,3.0,84.671,27.577,4.482,1.229,96.506,0.0,0.628,0.083,11,34.97,0.0,0.0,22.232,77.768,77.768,0.0,22.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.703,130.0,30.0,46.164,82.912,10.956,6.132,3.648,1.677,1.37,0.172,0.637,0.049,0.232,0.6679999999999999,0.039,0.01,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.762,10.0
SE000192,2335,DANSJÖN,SE,SE_SMHI,LEKARYDSÅN,14.5753,56.9398,14.5753,56.9398,,199.7,193.988,0,2.860290435653474,1983-05-17,2023-04-10,41,480,14574,14574,0.0,14521.0,0.0,53.0,A,,1906,1,['SE000192'],0.879,0.449,1.092,2.019,0.757,157.0,32.503,0.15,2.196,0.075,3.0,22.38,20.295,0.0,1.875,1.714,0.914,0.202,0.122,16.709,1.144,4.0,230.397,4.134,3.0,271.55,198.274,141.597,2.575,66.993,0.002,0.496,0.166,4,14.726,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.456,0.0,18.544,0.0,49.175,130.0,30.0,62.62,40.381,37.784,21.835,12.789,0.954,10.383,0.158,0.58,0.014,0.035,0.089,0.6920000000000001,0.081,0.124,0.0,0.0,7.0,14.8,97.42,13.035,0.135,0.298,6.0
DEBY0762,24385007,Main-Spessart,DE,DE_BY,Wern,9.749265104938909,50.02726427309896,9.749265104938903,50.02726427309896,157.07,599.1,598.399,0,0.1170088466032418,1974-11-01,2023-08-19,50,544,15822,15402,2002.0,0.0,15822.0,0.0,D,,1,3,"['DEBY0409', 'DEBY0505', 'DEBY0762']",0.386,0.212,1.733,1.448,0.792,165.707,19.325,0.143,0.9,0.854,2.846,1.224,3.312,0.0,1.787,2.148,1.202,0.085,0.051,18.192,1.158,4.0,239.132,4.28,3.0,413.574,281.991,159.754,4.067,45.35,0.776,0.609,0.193,8,2.925,0.006,0.0,96.93100000000001,3.063,0.0,3.063,44.191,52.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,109.899,130.0,30.0,53.208,38.263,37.451,24.286,6.693,1.386,1.146,0.122,0.531,0.045000000000000005,0.641,0.052000000000000005,0.227,0.034,0.6930000000000001,0.0,0.0,0.0,0.0,0.0,3.829,5.817,6.253,37.0
DESH1417,114185,Lütjenholm,DE,DE_SH,Kleine Au,9.01833409984707,54.68415878695638,9.01833409984707,54.68415878695638,-4.99 m NHN,46.41,40.162,2,13.462615815556989,1984-11-01,2023-02-18,40,441,13017,9241,972.0,0.0,13017.0,0.0,C,,84,2,"['DESH1339', 'DESH1417']",1.395,0.596,1.711,2.241,0.607,127.36,17.769,0.205,4.075,1.627,1.758,29.996,15.721,0.0,2.235,1.699,0.76,0.166,0.031,16.804,1.156,1.0,222.192,4.04,3.0,42.108,13.796,3.875,0.651,99.778,0.0,0.673,0.027,11,43.259,0.0,0.0,14.629,85.371,85.371,0.0,14.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,130.0,47.432,81.143,12.857,6.0,3.31,1.68,1.6,0.175,0.641,0.003,0.096,0.8119999999999999,0.074,0.015,0.9079999999999999,0.0,0.0,0.0,0.0,0.0,5.022,0.0,0.0,9.0
AT000514,211458,Leibnitz,AT,AT_EHYD,Sulm,15.52731032,46.77966288,15.52731032579419,46.77966288469189,263,1102.5,1105.465,0,-0.2689342403628044,1951-01-01,2021-12-31,71,852,25933,25933,0.0,0.0,25933.0,0.0,B,,2,11,"['AT000504', 'AT000505', 'AT000506', 'AT000507', 'AT000508', 'AT000509', 'AT000510', 'AT000511', 'AT000512', 'AT000513', 'AT000514']",1.207,0.439,1.619,1.566,0.642,181.314,41.403,0.369,3.173,3.056,1.596,2.056,3.561,0.0,2.73,2.205,0.808,0.531,0.082,20.927,1.187,4.0,250.358,4.51,2.0,2098.097,585.677,260.573,9.797,18.134,21.601,0.775,0.212,9,4.236,0.0,43.417,56.583,0.0,0.0,0.0,56.299,0.284,43.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.221,130.0,30.0,53.319,44.122,35.944,19.934,6.538,1.418,1.298,0.2,0.635,0.044,0.097,0.294,0.542,0.018,0.391,0.0,0.0,6.0,0.95,4.48,8.026,0.0,1.209,14.0
DENW1093,2869500000200,Goch,DE,DE_NW,Niers,6.150842769482376,51.68389843576344,6.150842769482376,51.68389843576344,12,1203.21,1407.759,2,-17.000274266337545,1950-01-11,2023-10-01,74,886,26369,26320,558.0,0.0,26369.0,0.0,B,,13,13,"['DENW1052', 'DENW1063', 'DENW1083', 'DENW1084', 'DENW1087', 'DENW1124', 'DENW1130', 'DENW1133', 'DENW1209', 'DENW1238', 'DENW1267', 'DENW1276', 'DENW1093']",0.468,0.235,1.005,1.325,0.743,164.408,14.162,0.185,0.961,,,0.305,2.444,0.0,1.996,2.074,1.039,0.082,0.017,15.865,1.134,4.0,224.791,3.959,3.0,121.94,43.93,11.222,0.671,97.796,0.0,0.495,0.21,11,44.451,0.0,0.0,12.02,87.98,87.98,0.0,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.81,130.0,70.0,56.508,46.753,34.531,18.716,4.787,1.445,0.853,0.125,0.574,0.163,0.597,0.14,0.08099999999999999,0.0,0.737,0.0,0.0,20.0,5.9,12.5,2.308,103.953,138.798,40.0
FR001960,P638251001,P6382510,FR,FR_EAUFRANCE,L'Auvézère au Change [Aubarède],0.87861,45.194787,0.87861,45.194787,95,884.0,885.1,0,-0.124434389140274,1976-12-08,2023-09-30,46,527,16019,15979,1079.0,15103.0,130.0,786.0,C,,541,5,"['FR004367', 'FR004368', 'FR004369', 'FR004370', 'FR001960']",0.822,0.31,2.056,3.323,0.564,142.714,26.624,0.055,2.909,9.907,2.455,86.021,16.524,0.0,2.625,2.476,0.943,-0.134,0.011,16.641,1.208,1.0,225.635,4.388,4.0,516.259,297.836,93.377,4.489,32.888,0.803,0.543,0.187,2,1.065,9.248000000000001,41.062,29.36,20.329,0.972,19.357,6.333,23.027,41.062,0.0,0.0,0.0,0.0,0.0,0.309,5.633,2.169,1.137,87.424,130.0,30.0,47.944,50.261,30.907,18.832,7.957,1.442,1.116,0.191,0.705,0.009,0.018,0.632,0.331,0.009000000000000001,0.65,0.0,0.0,2.0,0.34,1.08,0.728,17.387,17.958,4.0
DESH1456,114314,Rantzau,DE,DE_SH,Kossau,10.51583598693194,54.2355217397149,10.51583598693194,54.2355217397149,-0.008 m NHN,75.0,70.847,0,5.537333333333342,1987-12-01,2023-02-05,37,421,12518,6671,333.0,0.0,12518.0,0.0,B,,116,2,"['DESH1456', 'DESH1479']",0.743,0.359,0.805,3.693,0.636,130.333,21.703,0.053,2.367,0.817,9.333,83.653,32.954,0.0,1.979,1.774,0.896,0.115,0.041,16.763,1.187,4.0,228.451,4.091,3.0,83.178,42.892,15.105,1.743,86.273,0.0,0.592,0.092,9,29.169,0.0,0.0,78.156,18.087,18.087,0.0,78.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,130.0,52.905,61.229,24.1,14.671,3.586,1.526,1.054,0.146,0.594,0.003,0.49,0.351,0.087,0.026,0.841,0.0,0.0,4.0,1.76,6.15,5.347,0.0,1.421,7.0
DEBY0841,18642003,Berchtesgadener Land,DE,DE_BY,Saalach,12.82287301826847,47.68117243418802,12.82287301826847,47.68117243418802,494.40,940.6,944.463,0,-0.4106953008717778,1900-11-01,2023-08-19,124,1432,42850,42430,2002.0,0.0,42850.0,0.0,B,,2,5,"['AT000141', 'AT000142', 'AT000143', 'AT000144', 'DEBY0841']",3.443,0.839,1.356,2.123,0.686,226.424,12.494,0.951,8.48,0.748,1.342,1.776,5.261,0.0,4.085,1.828,0.448,0.415,0.207,14.736,1.218,4.0,194.68,3.331,1.0,2776.789,1262.053,494.53,23.544,4.713,77.388,0.568,0.161,8,0.999,2.009,33.128,64.862,0.002,0.002,0.0,0.0,64.862,33.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.009,49.155,130.0,0.0,45.75,40.127,35.655,18.728,11.672,1.346,1.624,0.145,0.485,0.025,0.0,0.12200000000000001,0.581,0.262,0.12200000000000001,1.0,1.0,2.0,0.38,3.03,24.127,0.0,0.857,39.0
CZ000456,414700,Luhačovice nad nádrží,CZ,CZ_CHMU,Luhačovický potok,17.7948437258664,49.126863256577,17.7948437258664,49.126863256577,,36.68,36.68,0,0.0,1981-11-01,2021-12-31,41,482,14671,14671,0.0,0.0,14671.0,0.0,B,,2,1,['CZ000456'],0.631,0.309,2.363,3.155,0.446,164.154,36.831,0.042,2.125,14.987,2.736,96.348,9.627,0.001,2.035,2.131,1.047,0.312,0.114,18.491,1.188,4.0,243.146,4.172,1.0,672.877,428.153,282.644,9.214,6.202,10.412,0.708,0.059,10,1.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.333,130.0,50.0,51.537,42.583,36.917,20.5,9.417,1.409,1.417,0.194,0.619,0.033,0.183,0.226,0.557,0.0,0.40900000000000003,0.0,0.0,0.0,0.0,0.0,8.161,,,1.0
GB000074,21012,Teviot at Hawick,GB,GB_NRFA,Teviot at Hawick,-2.76,55.43,-2.76,55.43,90.09999999999999,324.42,324.626,0,-0.0634979347758955,1963-10-01,2021-09-30,59,696,21185,21185,0.0,0.0,21185.0,0.0,B,,947,1,['GB000074'],2.429,0.717,1.124,2.727,0.509,122.138,21.557,0.277,8.06,7.034,1.347,61.378,9.57,0.0,3.334,1.583,0.475,-0.132,0.043,10.682,1.125,2.0,183.407,3.25,3.0,611.953,284.708,92.313,8.061,12.262,9.934,0.812,0.174,10,0.988,2.3529999999999998,0.514,0.732,96.004,0.0,96.004,0.0,0.732,0.446,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.808,1.545,111.951,130.0,50.0,55.056,53.93,27.302,18.768,4.369,1.322,6.41,0.169,0.631,0.015,0.059,0.127,0.272,0.524,0.186,0.0,0.0,0.0,0.0,0.0,7.032,0.409,0.0,1.0
ES001322,3161,ARENAS DE SAN PEDRO                ,ES,ES_CEDEX,,-5.04560199,40.15141488,-5.04560199305527,40.15141488092869,367,730.0,786.641,0,-7.759041095890405,1968-10-01,2019-09-30,52,607,18173,9258,454.0,0.0,18173.0,0.0,B,,597,1,['ES001322'],0.759,0.726,2.592,5.687,0.479,138.682,40.724,0.0,3.076,37.886,9.378,168.265,57.738,0.09,1.052,3.085,2.932,-0.331,0.006,25.934,1.411,1.0,292.415,8.184,4.0,2176.629,737.975,365.358,9.592,24.65,24.703,0.63,0.135,4,1.156,81.619,0.0,5.368,13.013,0.0,13.013,5.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.619,0.0,0.0,0.0,74.134,150.0,0.0,38.581,64.838,19.734,12.09,13.956,1.491,1.27,0.132,0.593,0.015,0.008,0.15000000000000002,0.496,0.333,0.15800000000000003,4.0,3.0,0.0,0.0,0.0,0.485,10.081,31.928,0.0
CZ000189,179900,Lhota,CZ,CZ_CHMU,Radbuza,13.3258039849712,49.6888326462535,13.3258039849712,49.6888326462535,,1181.82,1181.82,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,3,3,"['CZ000187', 'CZ000188', 'CZ000189']",0.361,0.204,1.172,1.703,0.634,158.725,25.999,0.094,0.987,5.563,2.974,8.041,6.018,0.0,1.773,2.155,1.215,0.339,0.075,16.368,1.174,4.0,234.819,4.148,1.0,888.215,464.546,313.196,4.225,44.604,0.986,0.711,0.182,10,1.853,15.387999999999998,27.535,0.0,57.076,25.295,31.781,0.0,0.0,21.593,5.942,0.0,0.0,0.0,0.0,9.927,1.485,0.0,3.976,114.268,130.0,50.0,53.212,42.647,37.008,20.345,7.52,1.414,1.176,0.141,0.553,0.035,0.473,0.16699999999999998,0.314,0.008,0.6399999999999999,0.0,0.0,3.0,0.58,2.08,6.888,0.0,0.0,12.0
AT000319,207860,Grosssierning,AT,AT_EHYD,Sierningbach,15.46048019,48.19105801,15.46048019157019,48.19105801204998,237,87.7,92.002,0,-4.905359179019376,1971-01-01,2021-12-31,51,612,18628,18628,0.0,0.0,18628.0,0.0,B,,2,1,['AT000319'],0.601,0.276,1.656,2.035,0.586,182.06,41.417,0.1,1.728,6.765,1.971,32.294,6.92,0.0,2.22,2.208,0.994,0.448,0.073,18.273,1.246,4.0,239.609,4.034,1.0,611.33,301.989,239.001,4.196,46.938,2.299,0.614,0.122,9,12.899,0.0,3.838,96.16199999999999,0.0,0.0,0.0,95.24,0.922,3.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.526,130.0,50.0,56.609,41.663,36.253,22.084,5.505,1.4,0.829,0.122,0.52,0.032,0.644,0.174,0.15,0.0,0.8180000000000001,0.0,0.0,0.0,0.0,0.0,6.917,0.0,0.032,9.0
DERP2046,2718040300,Altenahr,DE,DE_RP,Ahr,6.989,50.517,6.989,50.517,,746.0,749.0,0,-0.4021447721179624,1945-12-01,2021-12-31,77,910,27682,26859,108.0,0.0,27682.0,0.0,B,,1,5,"['DENW1024', 'DERP2046', 'DERP2047', 'DERP2048', 'DERP2049']",0.776,0.388,1.651,3.14,0.535,142.725,22.456,0.097,2.731,9.958,2.587,68.029,10.536,0.0,1.994,1.906,0.956,0.064,0.063,15.117,1.148,4.0,221.43,3.897,3.0,715.602,446.328,164.803,8.224,16.606,14.034,0.642,0.168,8,1.077,1.478,39.947,57.617,0.797,0.0,0.797,0.0,57.617,39.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.378,93.718,130.0,30.0,51.199,41.888,37.892,20.219,9.979,1.41,1.592,0.197,0.653,0.019,0.064,0.347,0.556,0.011,0.411,1.0,1.0,0.0,0.0,0.0,5.101,0.0,0.0,23.0
DENW1253,9284590000100,Stadtlohn,DE,DE_NW,Berkel,6.905581911437212,51.99566894903982,6.905581911437212,51.99566894903982,"40,69",231.34,223.461,0,3.405809630846369,1961-01-11,2018-12-31,58,696,20880,20840,294.0,0.0,20880.0,0.0,B,,75,3,"['DENW1089', 'DENW1167', 'DENW1253']",0.995,0.456,1.323,2.517,0.506,147.589,22.638,0.161,3.129,5.65,1.335,35.126,2.667,0.0,2.173,2.014,0.927,0.036,0.02,15.96,1.147,4.0,221.267,3.961,3.0,174.188,90.572,42.489,1.157,92.387,0.0,0.542,0.192,8,25.702,0.0,0.0,71.244,28.756,28.756,0.0,20.818,50.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.467,130.0,50.0,53.06,48.396,32.24,19.364,4.173,1.447,1.546,0.134,0.59,0.094,0.573,0.256,0.07600000000000001,0.0,0.829,0.0,0.0,0.0,0.0,0.0,2.967,1.11,2.412,9.0
ES000220,2122,SALIDA EMBALSE DE BARRIOS DE LUNA  ,ES,ES_CEDEX,,-5.87068934,42.83627947,-5.870689340102838,42.83627947458966,1026,494.0,503.517,0,-1.926518218623481,1942-10-01,2019-09-30,61,708,21549,19358,6575.0,0.0,21549.0,0.0,E,,539,2,"['ES000220', 'ES000287']",2.245,0.919,0.898,5.871,0.625,245.745,48.34,0.247,7.121,11.692,3.781,135.8,23.901,0.0,2.371,2.337,0.986,-0.482,0.101,18.097,1.404,2.0,249.949,6.263,4.0,2382.219,1492.027,1024.858,17.931,5.851,61.981,0.602,0.124,9,0.846,0.0,0.0,90.66799999999999,5.696,0.0,5.696,80.612,10.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.376,150.0,0.0,49.105,42.479,34.188,21.571,11.716,1.376,1.916,0.108,0.486,0.0,0.0,0.091,0.11099999999999999,0.781,0.091,1.0,1.0,1.0,7.21,308.0,11.366,13.623,12.144,0.0
FR003726,I535201001,La DrÃ´me Ã  Sully,FR,FR_EAUFRANCE,La Drôme à Sully,-0.738172,49.299528,-0.738172,49.299528,23,245.0,239.824,0,2.112653061224485,1981-09-17,2023-09-30,43,492,14575,9449,779.0,14165.0,0.0,410.0,C,,706,1,['FR003726'],0.952,0.403,1.894,3.67,0.58,124.812,21.802,0.081,3.545,12.08,4.888,90.613,17.028,0.0,2.305,1.989,0.863,-0.172,0.009,15.198,1.18,1.0,219.376,4.228,4.0,307.359,116.646,22.444,2.421,73.616,0.055,0.472,0.171,10,2.534,0.0,0.0,11.214,88.786,0.0,88.786,0.0,11.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.083,130.0,50.0,53.885,42.541,38.57,18.888,4.298,1.436,0.962,0.12,0.666,0.019,0.367,0.555,0.057,0.0,0.922,0.0,0.0,0.0,0.0,0.0,1.633,0.538,0.776,3.0
AT000432,211698,Arzberg (Raab),AT,AT_EHYD,Raab,15.5186579,47.24727594,15.51865790969059,47.24727594484749,567,119.1,119.097,0,0.0025188916876575,1982-01-02,2021-12-31,40,480,14609,14609,0.0,0.0,14609.0,0.0,B,,2,2,"['AT000431', 'AT000432']",0.781,0.32,1.387,1.433,0.736,198.923,50.983,0.263,2.01,1.275,1.7,,,0.0,2.452,2.057,0.839,0.618,0.095,20.165,1.168,4.0,241.636,3.985,2.0,1525.516,860.258,570.151,14.029,5.273,40.82,0.641,0.061,2,0.916,1.43,40.454,58.114999999999995,0.0,0.0,0.0,20.06,38.055,40.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,41.0,70.0,30.0,52.01,36.975,38.892,24.133,9.517,1.384,1.569,0.228,0.661,0.034,0.0,0.408,0.537,0.021,0.408,0.0,0.0,0.0,0.0,0.0,9.179,0.0,0.015,7.0
AT000391,209452,Asparn an der Zaya,AT,AT_EHYD,Zaya,16.49304486,48.58966468,16.49304486283652,48.58966468962509,213,80.6,80.714,0,-0.1414392059553403,1982-01-01,2021-12-31,40,480,14610,14610,0.0,0.0,14610.0,0.0,B,,2,1,['AT000391'],0.127,0.091,0.499,1.606,0.789,184.641,25.619,0.04,0.279,1.25,1.429,1.025,2.158,0.0,1.396,2.291,1.641,0.512,0.068,21.049,1.234,4.0,272.863,5.103,2.0,496.282,302.487,215.046,4.728,27.03,0.278,0.631,0.146,9,4.448,0.0,0.0,100.0,0.0,0.0,0.0,88.809,11.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,130.0,30.0,51.945,40.638,37.362,22.0,5.962,1.398,0.902,0.119,0.489,0.05,0.547,0.124,0.278,0.0,0.671,0.0,0.0,0.0,0.0,0.0,5.522,0.0,0.076,5.0
SE000175,2293,TOLHEM,SE,SE_SMHI,SVARTÅN,15.0397,58.1642,15.0397,58.1642,,1905.47,1948.449,0,-2.2555589959432605,1980-01-01,2023-04-10,44,520,15806,15806,0.0,15713.0,0.0,93.0,A,,1902,1,['SE000175'],0.522,0.31,1.476,2.998,0.769,149.286,19.19,0.162,1.157,0.254,11.0,,,0.0,1.645,1.665,1.012,0.282,0.168,17.158,1.146,4.0,241.405,4.256,3.0,334.816,219.48,141.71,3.292,56.022,0.492,0.679,0.179,4,8.201,94.864,0.0,4.748,0.0,0.0,0.0,4.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.346,0.0,18.518,0.0,74.514,130.0,30.0,47.922,48.956,32.839,18.205,12.808,1.241,4.772,0.171,0.606,0.009000000000000001,0.044,0.096,0.676,0.048,0.14,0.0,0.0,118.0,231.29,5606.86,12.376,4.255,6.378,26.0
FR002762,Y002501001,Y0025010,FR,FR_EAUFRANCE,Le Riu Rahur [L'Angoustrine] à Angoustrine-Villeneuve-des-Escaldes,1.963378,42.488382,1.963378,42.488382,1351,45.0,47.5,0,-5.555555555555555,1970-01-01,2023-09-30,37,438,13294,6574,6337.0,10476.0,0.0,2818.0,E,,540,1,['FR002762'],2.081,0.692,1.462,2.7,0.608,220.727,15.857,0.26,7.403,11.177,6.215,54.198,10.589,0.0,3.141,1.724,0.549,-0.12,0.319,15.511,1.238,1.0,233.917,4.318,4.0,2866.713,2160.156,1356.817,14.889,5.25,42.579,0.659,0.109,4,0.893,61.34,15.955,18.516,4.189,0.0,4.189,18.516,0.0,15.955,0.0,0.0,0.0,0.0,0.0,61.34,0.0,0.0,0.0,58.936,150.0,30.0,50.307,48.319,33.064,18.617,10.17,1.395,2.169,0.074,0.362,0.0,0.0,0.019000000000000003,0.168,0.8150000000000001,0.019000000000000003,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,2.0
DEBY0630,24218504,Ansbach,DE,DE_BY,Bibert,10.73399939981181,49.39390929598821,10.73399939981181,49.39390929598821,327.46,47.2,47.42,0,-0.4661016949152518,1969-11-01,2023-08-19,55,604,17586,17029,2064.0,0.0,17586.0,0.0,D,,1,1,['DEBY0630'],0.497,0.278,1.485,1.344,0.72,167.565,22.534,0.193,1.11,2.742,1.714,0.561,5.4,0.0,1.785,2.145,1.201,0.194,0.063,17.947,1.187,4.0,239.541,4.188,3.0,491.493,411.187,330.488,3.799,53.795,0.011,0.477,0.158,9,1.012,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,130.0,54.83,31.479,34.312,34.208,6.188,1.326,1.268,0.151,0.579,0.037,0.469,0.27699999999999997,0.217,0.0,0.746,0.0,0.0,0.0,0.0,0.0,5.519,,,11.0
ES001233,3003,LORANCA DE TAJUÑA                  ,ES,ES_CEDEX,,-3.0956249,40.45565632,-3.095624901618291,40.45565632439538,666,1545.0,1604.061,0,-3.822718446601937,1966-10-01,2019-09-30,54,636,19358,19358,0.0,0.0,19358.0,0.0,B,,597,4,"['ES001233', 'ES001287', 'ES001384', 'ES001428']",0.139,0.115,2.213,1.817,0.81,173.83,26.925,0.033,0.405,2.906,4.162,13.83,15.271,0.0,1.24,3.064,2.472,-0.25,0.021,25.716,1.372,3.0,284.931,7.527,4.0,1367.841,1015.021,665.344,5.376,45.883,7.66,0.437,0.206,9,9.638,0.0,0.0,91.841,7.781000000000001,7.264,0.517,72.374,19.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.517,150.0,30.0,57.643,36.596,40.108,23.297,9.591,1.383,0.926,0.062,0.388,0.001,0.386,0.067,0.265,0.275,0.453,1.0,1.0,1.0,2.21,68.0,0.649,8.423,30.527,1.0
FR001627,O314101001,O3141010,FR,FR_EAUFRANCE,Le Tarn à Mostuéjouls [La Muse],3.222334,44.209538,3.222334,44.209538,388,925.0,942.667,0,-1.909945945945949,1913-01-01,2023-09-30,111,1329,40449,28393,1.0,40037.0,258.0,154.0,A,,541,24,"['FR004167', 'FR004168', 'FR004169', 'FR004170', 'FR004171', 'FR004172', 'FR004173', 'FR004174', 'FR004175', 'FR004176', 'FR001615', 'FR001616', 'FR001617', 'FR001618', 'FR001619', 'FR001620', 'FR001621', 'FR001622', 'FR001623', 'FR001624', 'FR001625', 'FR001626', 'FR001627', 'FR001628', 'FR001629']",2.643,0.84,1.309,2.466,0.591,140.542,34.645,0.475,8.066,6.599,2.437,29.282,18.877,0.0,3.146,2.222,0.706,-0.149,0.043,19.648,1.325,1.0,245.731,4.803,4.0,1699.639,971.1,393.217,13.283,8.047,36.629,0.598,0.171,8,0.915,20.725,25.287,53.988,0.0,0.0,0.0,0.0,53.988,25.287,0.0,0.0,0.0,0.0,0.0,20.655,0.0,0.0,0.07,49.322,130.0,30.0,49.301,43.519,32.829,23.651,14.142,1.364,1.713,0.149,0.6,0.002,0.019,0.08299999999999999,0.43599999999999994,0.46,0.102,0.0,0.0,0.0,0.0,0.0,3.446,1.854,0.737,12.0
